ID,Project Name,Camera Trap Name,Latitude,Longitude,Sampling Event,Photo Type,Photo Date,Photo time,Raw Name,Class,Order,Family,Genus,Species,Number of Animals,Person Identifying the Photo,Camera Serial Number,Camera Start Date,Camera End Date,Person setting up the Camera,Person picking up the Camera,Camera Manufacturer,Camera Model,Sequence Info,Moon Phase,Temperature,Organization Name
18442,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-26,01:23:15,07260030.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18443,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-26,01:23:27,07260031.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18444,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-26,01:23:28,07260032.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18445,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-26,01:23:28,07260033.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18446,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-26,01:39:43,07260034.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18447,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-26,01:39:43,07260035.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18448,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-26,01:39:44,07260036.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18449,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-29,23:52:35,07290037.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Andy Wood,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18450,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-29,23:52:37,07290038.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Andy Wood,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18452,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-31,00:04:10,07310040.JPG,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,2,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18457,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-31,00:04:57,07310045.JPG,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,1,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18453,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-31,00:04:11,07310041.JPG,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,2,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18454,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-31,00:04:12,07310042.JPG,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,2,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18455,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-31,00:04:55,07310043.JPG,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,1,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18456,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07122017_07312017,Animal,2017-07-31,00:04:57,07310044.JPG,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,1,Laura Mitchell,B3,2017-07-12,2017-07-31,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18461,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-06,05:29:27,08060057.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18462,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-06,05:29:28,08060058.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18463,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-06,05:29:28,08060059.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18464,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-06,11:35:02,08060060.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18465,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-06,11:35:02,08060061.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18466,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-06,11:35:02,08060062.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18470,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-06,11:37:23,08060066.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18467,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-06,11:37:05,08060063.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18468,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-06,11:37:06,08060064.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18469,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-06,11:37:06,08060065.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18472,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-06,11:37:24,08060068.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18471,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-06,11:37:23,08060067.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18476,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-10,11:54:05,08100072.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18480,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-10,11:54:19,08100076.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Andy Wood,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18477,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-10,11:54:06,08100073.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18478,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-10,11:54:06,08100074.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18479,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-10,11:54:19,08100075.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Andy Wood,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18481,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-10,11:54:20,08100077.JPG,AVES,CICONIIFORMES,ARDEIDAE,Ardea,herodias,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18482,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-11,20:29:55,08110078.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18483,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-11,20:29:55,08110079.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18485,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-11,20:30:23,08110081.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18487,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-11,20:30:23,08110083.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18484,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-11,20:29:56,08110080.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18486,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-11,20:30:23,08110082.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18488,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-12,22:39:37,08120084.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18491,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-12,22:45:53,08120087.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18492,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-12,22:45:54,08120088.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18489,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-12,22:39:37,08120085.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18490,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-12,22:39:38,08120086.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18493,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-12,22:45:54,08120089.JPG,MAMMALIA,CARNIVORA,PROCYONIDAE,Procyon,lotor,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18494,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-14,01:39:12,08140090.JPG,MAMMALIA,CARNIVORA,MUSTELIDAE,Neovison,vison,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18495,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-14,01:39:13,08140091.JPG,MAMMALIA,CARNIVORA,MUSTELIDAE,Neovison,vison,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18496,Berkshire Wildlife Linkage 2017,CAM06-A,42.15314,-73.07452,CAM06A_07312017_08142017,Animal,2017-08-14,01:39:13,08140092.JPG,MAMMALIA,CARNIVORA,MUSTELIDAE,Neovison,vison,1,Laura Mitchell,B3,2017-07-31,2017-08-14,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
18514,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-08-17,05:28:31,IMG_0001.JPG,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,pennanti,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,1 3,7,11,Field Naturalist Graduate Program
18520,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-04,09:20:35,IMG_0007.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,1 3,4,13,Field Naturalist Graduate Program
18521,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-04,09:20:36,IMG_0008.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,2 3,4,13,Field Naturalist Graduate Program
18523,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-08,15:53:10,IMG_0010.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,1 3,5,16,Field Naturalist Graduate Program
18524,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-08,15:53:12,IMG_0011.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,2 3,5,16,Field Naturalist Graduate Program
18525,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-08,15:53:13,IMG_0012.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,3 3,5,16,Field Naturalist Graduate Program
18526,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-08,16:02:12,IMG_0013.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,1 3,5,16,Field Naturalist Graduate Program
18527,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-08,16:02:13,IMG_0014.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,2 3,5,16,Field Naturalist Graduate Program
18528,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-08,16:02:14,IMG_0015.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,3 3,5,16,Field Naturalist Graduate Program
18529,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-08,16:03:28,IMG_0016.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,1 3,5,16,Field Naturalist Graduate Program
18530,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-08,16:03:29,IMG_0017.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,2 3,5,16,Field Naturalist Graduate Program
18532,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-09,07:05:46,IMG_0019.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,1 3,5,9,Field Naturalist Graduate Program
18533,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-09,07:05:48,IMG_0020.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,2 3,5,9,Field Naturalist Graduate Program
18535,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-10,22:37:09,IMG_0022.JPG,MAMMALIA,CARNIVORA,CANIDAE,Canis,latrans,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,1 3,5,10,Field Naturalist Graduate Program
18536,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-10,22:37:10,IMG_0023.JPG,MAMMALIA,CARNIVORA,CANIDAE,Canis,latrans,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,2 3,5,10,Field Naturalist Graduate Program
18539,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-10,22:37:16,IMG_0026.JPG,MAMMALIA,CARNIVORA,CANIDAE,Canis,latrans,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,2 3,5,10,Field Naturalist Graduate Program
18537,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-10,22:37:11,IMG_0024.JPG,MAMMALIA,CARNIVORA,CANIDAE,Canis,latrans,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,3 3,5,10,Field Naturalist Graduate Program
18538,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-10,22:37:15,IMG_0025.JPG,MAMMALIA,CARNIVORA,CANIDAE,Canis,latrans,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,1 3,5,10,Field Naturalist Graduate Program
18540,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-10,22:37:17,IMG_0027.JPG,MAMMALIA,CARNIVORA,CANIDAE,Canis,latrans,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,3 3,5,10,Field Naturalist Graduate Program
18541,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-13,09:33:17,IMG_0028.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Sciurus,carolinensis,1,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,1 3,6,12,Field Naturalist Graduate Program
18544,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-13,18:07:36,IMG_0031.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,2,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,1 3,6,19,Field Naturalist Graduate Program
18546,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-13,18:07:39,IMG_0033.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,2,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,3 3,6,19,Field Naturalist Graduate Program
18545,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-13,18:07:38,IMG_0032.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,2,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,2 3,6,19,Field Naturalist Graduate Program
18547,Berkshire Wildlife Linkage 2017,CAM08-A,42.30033,-73.19958,CAM08A_08152017_10252017,Animal,2017-09-13,18:07:40,IMG_0034.JPG,MAMMALIA,PRIMATES,HOMINIDAE,Homo,sapiens,2,Andy Wood,R4,2017-08-15,2017-10-25,Andy Wood,Andy Wood,Reconyx,HC600 HYPERFIRE,1 3,6,19,Field Naturalist Graduate Program
